:END_ID,:START_ID,:TYPE
Q21113445,Q18037705,encodes_GeP
Q21115830,Q20970134,encodes_GeP
Q21121487,Q18065933,encodes_GeP
Q21111132,Q18042391,encodes_GeP
Q21137079,Q18055743,encodes_GeP
Q21115808,Q17709516,encodes_GeP
Q21106045,Q18056423,encodes_GeP
Q21139243,Q18059776,encodes_GeP
Q21121175,Q18038375,encodes_GeP
Q22675913,Q18059735,encodes_GeP
Q21138441,Q18038217,encodes_GeP
Q21124835,Q18053486,encodes_GeP
Q21108348,Q18054197,encodes_GeP
Q21130938,Q18040346,encodes_GeP
Q21125104,Q18032751,encodes_GeP
Q21118805,Q18068749,encodes_GeP
Q21113326,Q18034338,encodes_GeP
Q21125209,Q18055666,encodes_GeP
Q21115755,Q14907245,encodes_GeP
Q21121616,Q18027559,encodes_GeP
Q21132217,Q18046185,encodes_GeP
Q21154927,Q18052584,encodes_GeP
Q408572,Q18035951,encodes_GeP
Q21125148,Q18052509,encodes_GeP
Q21136482,Q18035398,encodes_GeP
Q21148941,Q18068527,encodes_GeP
Q1056532,Q18053884,encodes_GeP
Q21122565,Q18067870,encodes_GeP
Q21123425,Q18045873,encodes_GeP
Q21124739,Q18055155,encodes_GeP
Q21115854,Q18053129,encodes_GeP
Q21135813,Q18026165,encodes_GeP
Q21125315,Q18074701,encodes_GeP
Q21121239,Q18047143,encodes_GeP
Q21122531,Q18033826,encodes_GeP
Q21159900,Q18045866,encodes_GeP
Q21097419,Q18035749,encodes_GeP
Q21141204,Q18050744,encodes_GeP
Q21118434,Q14907930,encodes_GeP
Q21150009,Q18050816,encodes_GeP
Q21434403,Q18053558,encodes_GeP
Q27592520,Q18037285,encodes_GeP
Q21132105,Q18040371,encodes_GeP
Q21110184,Q18032415,encodes_GeP
Q21150903,Q14863119,encodes_GeP
Q21141659,Q18041479,encodes_GeP
Q21120165,Q18045453,encodes_GeP
Q27592482,Q18040700,encodes_GeP
Q21154932,Q18052856,encodes_GeP
Q21139363,Q18056402,encodes_GeP
Q21131448,Q18049473,encodes_GeP
Q21102151,Q18041700,encodes_GeP
Q21137015,Q17710284,encodes_GeP
Q21140289,Q18061398,encodes_GeP
Q21123931,Q18053730,encodes_GeP
Q21151826,Q18041458,encodes_GeP
Q21107124,Q18041856,encodes_GeP
Q21108416,Q18047414,encodes_GeP
Q21117074,Q18030497,encodes_GeP
Q21149628,Q18068773,encodes_GeP
Q21118757,Q18037718,encodes_GeP
Q21117015,Q18031323,encodes_GeP
Q21116787,Q18047440,encodes_GeP
Q21135722,Q18045072,encodes_GeP
Q21107852,Q14908076,encodes_GeP
Q21121379,Q18068784,encodes_GeP
Q21122567,Q18039548,encodes_GeP
Q21118395,Q18037044,encodes_GeP
Q21101831,Q18038796,encodes_GeP
Q21124950,Q18040528,encodes_GeP
Q21132602,Q14878290,encodes_GeP
Q21149494,Q18031510,encodes_GeP
Q21126679,Q18049502,encodes_GeP
Q21125451,Q18035154,encodes_GeP
Q21105409,Q18041731,encodes_GeP
Q21122595,Q18053580,encodes_GeP
Q21123945,Q18037689,encodes_GeP
Q21100987,Q18030436,encodes_GeP
Q6717778,Q18056644,encodes_GeP
Q21108924,Q18032417,encodes_GeP
Q420766,Q15311575,encodes_GeP
Q21097188,Q18031508,encodes_GeP
Q21120307,Q18037617,encodes_GeP
Q27591810,Q18058583,encodes_GeP
Q21137283,Q18031692,encodes_GeP
Q21134016,Q18049481,encodes_GeP
Q21143331,Q18039417,encodes_GeP
Q21110055,Q18060587,encodes_GeP
Q5773155,Q18053466,encodes_GeP
Q21107151,Q18032390,encodes_GeP
Q21156191,Q18056785,encodes_GeP
Q21133917,Q18031954,encodes_GeP
Q21136111,Q18032406,encodes_GeP
Q21106782,Q18080412,encodes_GeP
Q21135532,Q14905256,encodes_GeP
Q21123792,Q18042039,encodes_GeP
Q21150899,Q18032026,encodes_GeP
Q21122854,Q18056122,encodes_GeP
Q21135707,Q18049286,encodes_GeP
Q21149314,Q18031116,encodes_GeP
Q1143172,Q18026519,encodes_GeP
Q21107306,Q18040518,encodes_GeP
Q21112618,Q20970082,encodes_GeP
Q21126445,Q18049537,encodes_GeP
Q27590751,Q18040376,encodes_GeP
Q21107190,Q18069567,encodes_GeP
Q21150440,Q17928985,encodes_GeP
Q27591668,Q18049186,encodes_GeP
Q5426937,Q18059612,encodes_GeP
Q21122485,Q14905256,encodes_GeP
Q21107676,Q18035451,encodes_GeP
Q21141990,Q7389064,encodes_GeP
Q21104692,Q18030203,encodes_GeP
Q21115263,Q21163346,encodes_GeP
Q21124615,Q18049533,encodes_GeP
Q21108235,Q18045469,encodes_GeP
Q21108751,Q18046259,encodes_GeP
Q21141802,Q18049934,encodes_GeP
Q27590634,Q4652149,encodes_GeP
Q21146325,Q18034902,encodes_GeP
Q22676708,Q18056120,encodes_GeP
Q21121842,Q18031105,encodes_GeP
Q5062977,Q18054555,encodes_GeP
Q21137665,Q18030272,encodes_GeP
Q21120760,Q21180230,encodes_GeP
Q21143605,Q18033106,encodes_GeP
Q21115879,Q18030263,encodes_GeP
Q21112885,Q18080666,encodes_GeP
Q21109807,Q18039630,encodes_GeP
Q21111570,Q18046347,encodes_GeP
Q21117181,Q18026714,encodes_GeP
Q21121125,Q18041611,encodes_GeP
Q21113265,Q18058482,encodes_GeP
Q909425,Q17833087,encodes_GeP
Q21136470,Q18050510,encodes_GeP
Q21108695,Q18029402,encodes_GeP
Q21115904,Q18061569,encodes_GeP
Q21114675,Q18053867,encodes_GeP
Q21122282,Q20969999,encodes_GeP
Q21137514,Q18050006,encodes_GeP
Q21139229,Q14912191,encodes_GeP
Q21123505,Q20970113,encodes_GeP
Q21111553,Q18054353,encodes_GeP
Q21122950,Q18033894,encodes_GeP
Q21173896,Q18054991,encodes_GeP
Q21173374,Q18034667,encodes_GeP
Q21137038,Q18031420,encodes_GeP
Q21174785,Q18039547,encodes_GeP
Q21147397,Q18049661,encodes_GeP
Q21152248,Q18038265,encodes_GeP
Q21151075,Q18055406,encodes_GeP
Q21115553,Q20970174,encodes_GeP
Q21123096,Q18036129,encodes_GeP
Q21137396,Q18080651,encodes_GeP
Q21121432,Q17928815,encodes_GeP
Q21125112,Q18031884,encodes_GeP
Q21150186,Q18033234,encodes_GeP
Q21122413,Q18042124,encodes_GeP
Q21130635,Q18037898,encodes_GeP
Q22677601,Q18056079,encodes_GeP
Q21110635,Q18046708,encodes_GeP
Q27591928,Q18037035,encodes_GeP
Q7670154,Q18061014,encodes_GeP
Q21115021,Q18036445,encodes_GeP
Q21144907,Q18040478,encodes_GeP
Q5630036,Q14861061,encodes_GeP
Q21173818,Q18054558,encodes_GeP
Q21105337,Q18037210,encodes_GeP
Q21113158,Q18047059,encodes_GeP
Q21140366,Q18051060,encodes_GeP
Q21135109,Q18049268,encodes_GeP
Q21103064,Q18051471,encodes_GeP
Q21137060,Q18038519,encodes_GeP
Q21121638,Q18065823,encodes_GeP
Q21123794,Q18052670,encodes_GeP
Q21142767,Q18039930,encodes_GeP
Q21118274,Q15326052,encodes_GeP
Q21102226,Q18030328,encodes_GeP
Q21141326,Q18049735,encodes_GeP
Q21133281,Q18054586,encodes_GeP
Q21123400,Q18046212,encodes_GeP
Q21155176,Q18069426,encodes_GeP
Q21138262,Q7120423,encodes_GeP
Q21142872,Q17709214,encodes_GeP
Q21137601,Q18033869,encodes_GeP
Q21107744,Q18036568,encodes_GeP
Q5013423,Q17853941,encodes_GeP
Q21102659,Q18025250,encodes_GeP
Q21142020,Q18047369,encodes_GeP
Q21145902,Q18049448,encodes_GeP
Q21110045,Q5014533,encodes_GeP
Q2463389,Q18051933,encodes_GeP
Q27592632,Q18031028,encodes_GeP
Q21116700,Q14863077,encodes_GeP
Q27591811,Q18047459,encodes_GeP
Q21149852,Q18041441,encodes_GeP
Q21150962,Q18032422,encodes_GeP
Q21124958,Q17914045,encodes_GeP
Q22676585,Q18041916,encodes_GeP
Q21122714,Q18030801,encodes_GeP
Q21122839,Q18029035,encodes_GeP
Q415718,Q18038524,encodes_GeP
Q21148801,Q18056701,encodes_GeP
Q21174382,Q18056460,encodes_GeP
Q21117077,Q14890035,encodes_GeP
Q21108392,Q18053344,encodes_GeP
Q21142579,Q18047241,encodes_GeP
Q7002385,Q18057687,encodes_GeP
Q21123645,Q18037903,encodes_GeP
Q21174389,Q18033913,encodes_GeP
Q21126240,Q18046373,encodes_GeP
Q21137261,Q18032456,encodes_GeP
Q21172214,Q18040984,encodes_GeP
Q21150570,Q18047181,encodes_GeP
Q21146771,Q18046291,encodes_GeP
Q21141014,Q18055668,encodes_GeP
Q21115242,Q18047347,encodes_GeP
Q21139173,Q17853452,encodes_GeP
Q21124308,Q18055541,encodes_GeP
Q21139918,Q18043033,encodes_GeP
Q21170913,Q18030759,encodes_GeP
Q21143363,Q18035320,encodes_GeP
Q27592217,Q18039870,encodes_GeP
Q21105874,Q14911572,encodes_GeP
Q21121543,Q14906123,encodes_GeP
Q21103125,Q18053780,encodes_GeP
Q21119082,Q18034397,encodes_GeP
Q2737583,Q18060558,encodes_GeP
Q21127191,Q18055309,encodes_GeP
Q21139373,Q18041953,encodes_GeP
Q21105764,Q18035487,encodes_GeP
Q21149840,Q18054714,encodes_GeP
Q22676641,Q18048561,encodes_GeP
Q21112020,Q18041762,encodes_GeP
Q21110341,Q18047713,encodes_GeP
Q21120855,Q18034400,encodes_GeP
Q21112634,Q18036250,encodes_GeP
Q21174425,Q18040611,encodes_GeP
Q21201775,Q18046748,encodes_GeP
Q21141704,Q18080238,encodes_GeP
Q27592515,Q18041129,encodes_GeP
Q21123810,Q18044532,encodes_GeP
Q1754323,Q18035041,encodes_GeP
Q4822488,Q18042908,encodes_GeP
Q21134218,Q18036019,encodes_GeP
Q27591987,Q18042957,encodes_GeP
Q21130730,Q18052419,encodes_GeP
Q21114266,Q7072306,encodes_GeP
Q21136769,Q18035920,encodes_GeP
Q21122552,Q18026633,encodes_GeP
Q21119827,Q18060396,encodes_GeP
Q21113931,Q18036631,encodes_GeP
Q21110878,Q18053199,encodes_GeP
Q21150229,Q18036562,encodes_GeP
Q21107113,Q18027599,encodes_GeP
Q21106718,Q18054582,encodes_GeP
Q27590947,Q18031618,encodes_GeP
Q27590578,Q18024764,encodes_GeP
Q21173226,Q18037271,encodes_GeP
Q21119012,Q18042905,encodes_GeP
Q21108175,Q18030879,encodes_GeP
Q21139083,Q18030893,encodes_GeP
Q21122735,Q18027855,encodes_GeP
Q21102012,Q18032056,encodes_GeP
Q21113327,Q18046835,encodes_GeP
Q3357478,Q18035963,encodes_GeP
Q21114494,Q18037693,encodes_GeP
Q21109911,Q17854403,encodes_GeP
Q21109966,Q18033856,encodes_GeP
Q21120149,Q18033522,encodes_GeP
Q21159196,Q18036690,encodes_GeP
Q21104862,Q18037272,encodes_GeP
Q21140294,Q15330083,encodes_GeP
Q21108149,Q18047622,encodes_GeP
Q21115512,Q18028029,encodes_GeP
Q21112897,Q18068781,encodes_GeP
Q21143431,Q18026593,encodes_GeP
Q21114418,Q18036376,encodes_GeP
Q21170693,Q18041800,encodes_GeP
Q21127285,Q18057869,encodes_GeP
Q21138918,Q18080317,encodes_GeP
Q21123214,Q18053117,encodes_GeP
Q21173261,Q18039638,encodes_GeP
Q1436420,Q18048393,encodes_GeP
Q21110267,Q18034714,encodes_GeP
Q21134882,Q14905580,encodes_GeP
Q21120948,Q18058194,encodes_GeP
Q21123812,Q18030710,encodes_GeP
Q4035579,Q18049592,encodes_GeP
Q27592688,Q18042985,encodes_GeP
Q21140212,Q18062554,encodes_GeP
Q27591376,Q18032963,encodes_GeP
Q21105743,Q18041060,encodes_GeP
Q21109656,Q17849328,encodes_GeP
Q27592166,Q18058330,encodes_GeP
Q21123956,Q18038202,encodes_GeP
Q21105585,Q18049559,encodes_GeP
Q27591467,Q17916977,encodes_GeP
Q21147590,Q18046512,encodes_GeP
Q21138688,Q18034045,encodes_GeP
Q21110422,Q18037800,encodes_GeP
Q21109393,Q18066183,encodes_GeP
Q288705,Q14906591,encodes_GeP
Q21148956,Q18048650,encodes_GeP
Q21121705,Q18053330,encodes_GeP
Q21122566,Q18048513,encodes_GeP
Q21118817,Q18041050,encodes_GeP
Q21118651,Q18056562,encodes_GeP
Q21147404,Q18028384,encodes_GeP
Q21121057,Q18031223,encodes_GeP
Q21133475,Q18037067,encodes_GeP
Q21143654,Q18046541,encodes_GeP
Q21135746,Q18041269,encodes_GeP
Q21150413,Q18041724,encodes_GeP
Q21113211,Q18047361,encodes_GeP
Q415271,Q18047439,encodes_GeP
Q21139199,Q18035017,encodes_GeP
Q21135422,Q18065553,encodes_GeP
Q21102433,Q18059118,encodes_GeP
Q21207632,Q18056415,encodes_GeP
Q21111287,Q18059764,encodes_GeP
Q21136855,Q18047433,encodes_GeP
Q21118161,Q18031004,encodes_GeP
Q21108456,Q18034993,encodes_GeP
Q21104849,Q18027681,encodes_GeP
Q21135448,Q18080618,encodes_GeP
Q21172670,Q18031077,encodes_GeP
Q21138821,Q18028850,encodes_GeP
Q21117487,Q18035524,encodes_GeP
Q21115850,Q18037157,encodes_GeP
Q21113813,Q18048514,encodes_GeP
Q5434666,Q18057347,encodes_GeP
Q21122287,Q14358595,encodes_GeP
Q21118690,Q18045565,encodes_GeP
Q21121487,Q18053178,encodes_GeP
Q21112109,Q18053225,encodes_GeP
Q21118571,Q18056475,encodes_GeP
Q21202307,Q18053041,encodes_GeP
Q21130881,Q18038784,encodes_GeP
Q21119421,Q18046219,encodes_GeP
Q21114784,Q18029040,encodes_GeP
Q21113399,Q15316113,encodes_GeP
Q21127008,Q18058118,encodes_GeP
Q3860053,Q18040001,encodes_GeP
Q21121647,Q18042877,encodes_GeP
Q21130093,Q18032532,encodes_GeP
Q21136259,Q18047282,encodes_GeP
Q27591988,Q18037776,encodes_GeP
Q21143543,Q18032915,encodes_GeP
Q21113101,Q18033531,encodes_GeP
Q3124896,Q18033210,encodes_GeP
Q21115728,Q18051486,encodes_GeP
Q21137834,Q18053403,encodes_GeP
Q21204409,Q18068536,encodes_GeP
Q21152297,Q18058090,encodes_GeP
Q21108753,Q18055862,encodes_GeP
Q21123658,Q18041744,encodes_GeP
Q27590644,Q18032418,encodes_GeP
Q21139638,Q18039712,encodes_GeP
Q21141353,Q18035424,encodes_GeP
Q21108855,Q18048005,encodes_GeP
Q22679696,Q18035972,encodes_GeP
Q21133240,Q18041680,encodes_GeP
Q27591329,Q18037630,encodes_GeP
Q21132872,Q18056080,encodes_GeP
Q21123105,Q18043083,encodes_GeP
Q21120935,Q18041852,encodes_GeP
Q21151164,Q18039551,encodes_GeP
Q27592519,Q18049239,encodes_GeP
Q21130679,Q18045555,encodes_GeP
Q21097444,Q17831441,encodes_GeP
Q27591814,Q18040612,encodes_GeP
Q21132599,Q17916236,encodes_GeP
Q21150623,Q18045676,encodes_GeP
Q21110139,Q18043135,encodes_GeP
Q21134849,Q18057481,encodes_GeP
Q27590763,Q18046169,encodes_GeP
Q21150456,Q18030558,encodes_GeP
Q21150420,Q18030020,encodes_GeP
Q21115911,Q18028899,encodes_GeP
Q21116113,Q18053083,encodes_GeP
Q21137076,Q18027884,encodes_GeP
Q21118116,Q18037017,encodes_GeP
Q21132149,Q18051405,encodes_GeP
Q21134331,Q18040456,encodes_GeP
Q21123133,Q18046511,encodes_GeP
Q5639104,Q15325101,encodes_GeP
Q15997057,Q18035539,encodes_GeP
Q21151488,Q18048160,encodes_GeP
Q21141631,Q18059175,encodes_GeP
Q21136712,Q18045517,encodes_GeP
Q21111519,Q18049724,encodes_GeP
Q21139346,Q18051500,encodes_GeP
Q21118614,Q14912019,encodes_GeP
Q21100708,Q18056698,encodes_GeP
Q21130500,Q18044998,encodes_GeP
Q21154398,Q18044970,encodes_GeP
Q21149671,Q18058248,encodes_GeP
Q21124489,Q18080663,encodes_GeP
Q21116311,Q18042668,encodes_GeP
Q21144541,Q18048409,encodes_GeP
Q21152330,Q18040104,encodes_GeP
Q21117317,Q18038551,encodes_GeP
Q21145468,Q18068476,encodes_GeP
Q21139524,Q18051110,encodes_GeP
Q21111076,Q18055393,encodes_GeP
Q27591630,Q18051886,encodes_GeP
Q27590766,Q18030595,encodes_GeP
Q21106483,Q14859647,encodes_GeP
Q21100480,Q18028460,encodes_GeP
Q21112089,Q18028722,encodes_GeP
Q21115551,Q18046721,encodes_GeP
Q21174379,Q18037707,encodes_GeP
Q21157941,Q18051408,encodes_GeP
Q21136504,Q18049911,encodes_GeP
Q21138677,Q18055148,encodes_GeP
Q21151041,Q18033917,encodes_GeP
Q21108379,Q18035380,encodes_GeP
Q21101928,Q18055521,encodes_GeP
Q21110234,Q15320780,encodes_GeP
Q27592267,Q18080528,encodes_GeP
Q21097233,Q17917651,encodes_GeP
Q21120376,Q18053705,encodes_GeP
Q21132238,Q18035164,encodes_GeP
Q21132746,Q14865015,encodes_GeP
Q21111469,Q18060651,encodes_GeP
Q21146126,Q18041940,encodes_GeP
Q21142297,Q18040114,encodes_GeP
Q7423594,Q18031594,encodes_GeP
Q21126391,Q18049493,encodes_GeP
Q21150989,Q18041621,encodes_GeP
Q21116697,Q18060087,encodes_GeP
Q21150795,Q17709244,encodes_GeP
Q21117146,Q18036133,encodes_GeP
Q21117154,Q17846479,encodes_GeP
Q21151038,Q18028304,encodes_GeP
Q21119890,Q18026865,encodes_GeP
Q21122876,Q18031394,encodes_GeP
Q21123154,Q18040688,encodes_GeP
Q21174955,Q18036025,encodes_GeP
Q21114442,Q18041492,encodes_GeP
Q21126849,Q18047950,encodes_GeP
Q21105157,Q18028652,encodes_GeP
Q21139930,Q17916060,encodes_GeP
Q21108863,Q18042020,encodes_GeP
Q21132506,Q18046502,encodes_GeP
Q21109619,Q18049551,encodes_GeP
Q21117598,Q18044378,encodes_GeP
Q21150416,Q18029842,encodes_GeP
Q21172604,Q18047357,encodes_GeP
Q21105859,Q18033093,encodes_GeP
Q5322375,Q18049855,encodes_GeP
Q21139505,Q18047118,encodes_GeP
Q21137045,Q18034069,encodes_GeP
Q21173838,Q14914217,encodes_GeP
Q21135804,Q5009835,encodes_GeP
Q27590870,Q18034607,encodes_GeP
Q21148946,Q18039885,encodes_GeP
Q21118654,Q18046491,encodes_GeP
Q21101949,Q18029269,encodes_GeP
Q21149664,Q18075022,encodes_GeP
Q21123921,Q18036699,encodes_GeP
Q21110194,Q18068872,encodes_GeP
Q21106068,Q18030107,encodes_GeP
Q21122555,Q18036604,encodes_GeP
Q21116836,Q18034830,encodes_GeP
Q21109442,Q18060682,encodes_GeP
Q21145991,Q18050134,encodes_GeP
Q21174455,Q18057712,encodes_GeP
Q22679917,Q18047875,encodes_GeP
Q21110029,Q18030489,encodes_GeP
Q21112410,Q18041761,encodes_GeP
Q21150448,Q18049599,encodes_GeP
Q21143148,Q18045975,encodes_GeP
Q21118204,Q18042047,encodes_GeP
Q21112769,Q18053518,encodes_GeP
Q21104890,Q18034903,encodes_GeP
Q21135656,Q17859723,encodes_GeP
Q21136950,Q18036445,encodes_GeP
Q21110616,Q18038204,encodes_GeP
Q21123784,Q18044352,encodes_GeP
Q21112332,Q18058809,encodes_GeP
Q21114385,Q18068288,encodes_GeP
Q21112280,Q18073707,encodes_GeP
Q21105932,Q3117355,encodes_GeP
Q21132645,Q18068267,encodes_GeP
Q21126268,Q18045776,encodes_GeP
Q21174443,Q18049424,encodes_GeP
Q21150463,Q17825038,encodes_GeP
Q27591274,Q14905618,encodes_GeP
Q21141124,Q18028830,encodes_GeP
Q21136133,Q18039518,encodes_GeP
Q21122083,Q18038172,encodes_GeP
Q21155668,Q18032439,encodes_GeP
Q21137492,Q18036706,encodes_GeP
Q21108391,Q18060683,encodes_GeP
Q21115699,Q17848412,encodes_GeP
Q21148682,Q18039524,encodes_GeP
Q21107105,Q18028633,encodes_GeP
Q27590764,Q18035028,encodes_GeP
Q21109244,Q18046618,encodes_GeP
Q5517829,Q18057665,encodes_GeP
Q21125028,Q18036026,encodes_GeP
Q21105797,Q18049437,encodes_GeP
Q21106334,Q18032361,encodes_GeP
Q21124712,Q18253720,encodes_GeP
Q21113517,Q14908233,encodes_GeP
Q27592202,Q18047734,encodes_GeP
Q21109904,Q18030847,encodes_GeP
Q27591963,Q18045932,encodes_GeP
Q21142849,Q18032744,encodes_GeP
Q21172781,Q15313097,encodes_GeP
Q21133733,Q18045460,encodes_GeP
Q21120324,Q18060683,encodes_GeP
Q21101417,Q18031414,encodes_GeP
Q21140542,Q18036569,encodes_GeP
Q21123542,Q20771431,encodes_GeP
Q21133176,Q18053822,encodes_GeP
Q21118947,Q18023219,encodes_GeP
Q21132192,Q18036109,encodes_GeP
Q21124452,Q18039922,encodes_GeP
Q21119501,Q18048547,encodes_GeP
Q21149009,Q18036655,encodes_GeP
Q21109159,Q18049438,encodes_GeP
Q21137037,Q18047546,encodes_GeP
Q2584108,Q18050480,encodes_GeP
Q27590698,Q18056532,encodes_GeP
Q5009931,Q18053549,encodes_GeP
Q27590583,Q18030719,encodes_GeP
Q21110042,Q18033844,encodes_GeP
Q21136763,Q18080457,encodes_GeP
Q21112698,Q18036600,encodes_GeP
Q21173798,Q18051418,encodes_GeP
Q21121157,Q18032361,encodes_GeP
Q21149261,Q18049518,encodes_GeP
Q21122210,Q18047832,encodes_GeP
Q21245853,Q18037948,encodes_GeP
Q21173760,Q14905635,encodes_GeP
Q27592201,Q18047745,encodes_GeP
Q21141949,Q18047301,encodes_GeP
Q21109920,Q18051985,encodes_GeP
Q21133211,Q18298365,encodes_GeP
Q21141792,Q18052547,encodes_GeP
Q27592121,Q18041799,encodes_GeP
Q21130577,Q18054540,encodes_GeP
Q21131329,Q18045919,encodes_GeP
Q21125086,Q18049743,encodes_GeP
Q21119559,Q18028557,encodes_GeP
Q21124916,Q26242259,encodes_GeP
Q27591625,Q18026892,encodes_GeP
Q27592582,Q18045366,encodes_GeP
Q21174989,Q978639,encodes_GeP
Q21140863,Q18049176,encodes_GeP
Q21172253,Q18080580,encodes_GeP
Q27591406,Q18061008,encodes_GeP
Q21142083,Q18046533,encodes_GeP
Q21111560,Q17553915,encodes_GeP
Q21112848,Q18034334,encodes_GeP
Q21123622,Q18065540,encodes_GeP
Q21137548,Q18052537,encodes_GeP
Q27592283,Q18061655,encodes_GeP
Q21111717,Q12856785,encodes_GeP
Q7118491,Q17833354,encodes_GeP
Q21110177,Q18053900,encodes_GeP
Q21130086,Q18035948,encodes_GeP
Q21110366,Q18054300,encodes_GeP
Q21145573,Q18042093,encodes_GeP
Q21141556,Q18054105,encodes_GeP
Q21134316,Q18049998,encodes_GeP
Q21124463,Q18041982,encodes_GeP
Q21113855,Q18040288,encodes_GeP
Q21107548,Q18037571,encodes_GeP
Q21114138,Q17917642,encodes_GeP
Q21114762,Q18040620,encodes_GeP
Q21124481,Q18035840,encodes_GeP
Q21110026,Q18049503,encodes_GeP
Q27592052,Q18055196,encodes_GeP
Q21137431,Q18045999,encodes_GeP
Q21121516,Q18034143,encodes_GeP
Q21146165,Q18042841,encodes_GeP
Q21138091,Q18068229,encodes_GeP
Q27591797,Q18033172,encodes_GeP
Q21117504,Q18047428,encodes_GeP
Q21120610,Q18045677,encodes_GeP
Q21123323,Q18039954,encodes_GeP
Q21110707,Q18055597,encodes_GeP
Q21102154,Q18049504,encodes_GeP
Q21122580,Q18075153,encodes_GeP
Q21144807,Q18037773,encodes_GeP
Q21105971,Q18041519,encodes_GeP
Q3648596,Q18049300,encodes_GeP
Q21126766,Q18032541,encodes_GeP
Q21125448,Q18061538,encodes_GeP
Q21979028,Q18041355,encodes_GeP
Q21114732,Q18036607,encodes_GeP
Q21122313,Q18054294,encodes_GeP
Q21136746,Q18057992,encodes_GeP
Q22679301,Q18061010,encodes_GeP
Q21150444,Q18031781,encodes_GeP
Q21113175,Q18037144,encodes_GeP
Q21104934,Q18041001,encodes_GeP
Q7671479,Q18032176,encodes_GeP
Q21103340,Q18055757,encodes_GeP
Q21111374,Q18035109,encodes_GeP
Q21114920,Q18063000,encodes_GeP
Q21150473,Q18032711,encodes_GeP
Q21135805,Q18040544,encodes_GeP
Q3943776,Q18036633,encodes_GeP
Q21113351,Q18053378,encodes_GeP
Q21158882,Q18039243,encodes_GeP
Q21126797,Q18045977,encodes_GeP
Q21123933,Q18050823,encodes_GeP
Q21142229,Q5145900,encodes_GeP
Q21132974,Q18047079,encodes_GeP
Q21136087,Q18030855,encodes_GeP
Q5889831,Q18035940,encodes_GeP
Q21103082,Q18031101,encodes_GeP
Q21124819,Q7390805,encodes_GeP
Q6715626,Q18058944,encodes_GeP
Q21136791,Q18027348,encodes_GeP
Q21126884,Q17913111,encodes_GeP
Q21130659,Q18035133,encodes_GeP
Q27592173,Q18047212,encodes_GeP
Q21123437,Q18250901,encodes_GeP
Q21134650,Q18033109,encodes_GeP
Q21119556,Q18047309,encodes_GeP
Q21112436,Q18047689,encodes_GeP
Q21131029,Q18048944,encodes_GeP
Q21172808,Q18036521,encodes_GeP
Q21108373,Q18055896,encodes_GeP
Q21140584,Q18024732,encodes_GeP
Q21118632,Q18034886,encodes_GeP
Q21135942,Q18046512,encodes_GeP
Q21105897,Q18027037,encodes_GeP
Q22679952,Q17860819,encodes_GeP
Q21174449,Q18046810,encodes_GeP
Q21100676,Q18037598,encodes_GeP
Q21116639,Q18045725,encodes_GeP
Q21111400,Q18040522,encodes_GeP
Q21107642,Q18033279,encodes_GeP
Q21137238,Q18051948,encodes_GeP
Q21172352,Q14907927,encodes_GeP
Q21149124,Q18046603,encodes_GeP
Q12746324,Q18029914,encodes_GeP
Q21124558,Q18033687,encodes_GeP
Q27592468,Q14877410,encodes_GeP
Q27591964,Q18048610,encodes_GeP
Q21148834,Q14864006,encodes_GeP
Q21141142,Q5137664,encodes_GeP
Q21105651,Q17825605,encodes_GeP
Q21148889,Q18033860,encodes_GeP
Q21101395,Q18055423,encodes_GeP
Q21207934,Q14914258,encodes_GeP
Q21122208,Q18029892,encodes_GeP
Q21131195,Q18052505,encodes_GeP
Q21130662,Q18062531,encodes_GeP
Q21102468,Q14907645,encodes_GeP
Q21114582,Q18058865,encodes_GeP
Q21112074,Q18046432,encodes_GeP
Q27592612,Q18052599,encodes_GeP
Q27591899,Q18051889,encodes_GeP
Q21101442,Q18042063,encodes_GeP
Q21133492,Q18040307,encodes_GeP
Q22675842,Q18047329,encodes_GeP
Q21141237,Q18030853,encodes_GeP
Q21122184,Q18046045,encodes_GeP
Q21136698,Q18049001,encodes_GeP
Q21123657,Q18041398,encodes_GeP
Q21131173,Q14907885,encodes_GeP
Q21100872,Q18042214,encodes_GeP
Q21123074,Q17831998,encodes_GeP
Q27591366,Q18046461,encodes_GeP
Q21149318,Q18037853,encodes_GeP
Q21127409,Q18033766,encodes_GeP
Q21124491,Q18045536,encodes_GeP
Q21111715,Q18038622,encodes_GeP
Q21151967,Q18044712,encodes_GeP
Q21109764,Q18028025,encodes_GeP
Q21150904,Q18038345,encodes_GeP
Q21120507,Q18033499,encodes_GeP
Q27592539,Q18047641,encodes_GeP
Q422579,Q14877422,encodes_GeP
Q21202077,Q18056116,encodes_GeP
Q21132320,Q18042591,encodes_GeP
Q21121999,Q18022970,encodes_GeP
Q21131696,Q18030817,encodes_GeP
Q22678942,Q18039692,encodes_GeP
Q21106111,Q17854210,encodes_GeP
Q21109096,Q18031340,encodes_GeP
Q21111158,Q20969991,encodes_GeP
Q21131343,Q17854478,encodes_GeP
Q21111010,Q18026625,encodes_GeP
Q419004,Q17928773,encodes_GeP
Q21140063,Q18055294,encodes_GeP
Q21140228,Q18035314,encodes_GeP
Q21111935,Q18052613,encodes_GeP
Q27592181,Q14911815,encodes_GeP
Q5630986,Q18045891,encodes_GeP
Q21117401,Q14872693,encodes_GeP
