:END_ID,:START_ID,:TYPE
Q21136856,Q18030790,encodes_GeP
Q21114103,Q14887511,encodes_GeP
Q21114618,Q14907768,encodes_GeP
Q21116903,Q18034310,encodes_GeP
Q21112412,Q18046785,encodes_GeP
Q21100307,Q18045500,encodes_GeP
Q21108536,Q18047411,encodes_GeP
Q21109729,Q18049146,encodes_GeP
Q21124359,Q18049834,encodes_GeP
Q21201723,Q18035355,encodes_GeP
Q21140244,Q18046501,encodes_GeP
Q21113954,Q18027345,encodes_GeP
Q21136207,Q17907803,encodes_GeP
Q21123700,Q18056131,encodes_GeP
Q21135891,Q17928801,encodes_GeP
Q21109774,Q18060661,encodes_GeP
Q21106436,Q18048018,encodes_GeP
Q21123033,Q18032227,encodes_GeP
Q21102340,Q18046477,encodes_GeP
Q21125029,Q18038199,encodes_GeP
Q21106782,Q18053314,encodes_GeP
Q7390898,Q18037167,encodes_GeP
Q21115619,Q18041675,encodes_GeP
Q21124258,Q18052290,encodes_GeP
Q21126875,Q18041337,encodes_GeP
Q21175125,Q18261632,encodes_GeP
Q21123208,Q18051871,encodes_GeP
Q21111828,Q18046488,encodes_GeP
Q21151019,Q14913226,encodes_GeP
Q21119497,Q18047896,encodes_GeP
Q21100915,Q18080440,encodes_GeP
Q21125019,Q18030659,encodes_GeP
Q21105275,Q7389878,encodes_GeP
Q21123360,Q18057957,encodes_GeP
Q21173840,Q18030476,encodes_GeP
Q21132579,Q18032826,encodes_GeP
Q27592264,Q18040527,encodes_GeP
Q21137139,Q18058924,encodes_GeP
Q21106172,Q18030288,encodes_GeP
Q21133374,Q18047017,encodes_GeP
Q21140042,Q5145886,encodes_GeP
Q21151181,Q18053786,encodes_GeP
Q21100895,Q18039850,encodes_GeP
Q21136266,Q18054326,encodes_GeP
Q21144248,Q18047061,encodes_GeP
Q21142829,Q18042877,encodes_GeP
Q21116879,Q18055276,encodes_GeP
Q21116587,Q18068680,encodes_GeP
Q21134649,Q18051095,encodes_GeP
Q21173590,Q18030176,encodes_GeP
Q21127344,Q18033855,encodes_GeP
Q21151178,Q18047039,encodes_GeP
Q21154248,Q18038803,encodes_GeP
Q21111933,Q18052598,encodes_GeP
Q21147866,Q18052999,encodes_GeP
Q21109149,Q18053618,encodes_GeP
Q21141245,Q18065675,encodes_GeP
Q21110708,Q18049303,encodes_GeP
Q21109333,Q18034707,encodes_GeP
Q27592430,Q18033012,encodes_GeP
Q21136420,Q18029570,encodes_GeP
Q21141473,Q18055882,encodes_GeP
Q21123847,Q18036924,encodes_GeP
Q21122926,Q14907292,encodes_GeP
Q21116855,Q18034993,encodes_GeP
Q21118319,Q18053499,encodes_GeP
Q21097198,Q18038269,encodes_GeP
Q21131696,Q18068494,encodes_GeP
Q21124234,Q17854151,encodes_GeP
Q21108275,Q18040294,encodes_GeP
Q21113817,Q17816767,encodes_GeP
Q5629488,Q18054627,encodes_GeP
Q21105794,Q18051025,encodes_GeP
Q21119214,Q18080305,encodes_GeP
Q21119445,Q18026660,encodes_GeP
Q27591731,Q18037893,encodes_GeP
Q21120990,Q18026756,encodes_GeP
Q21111919,Q18047919,encodes_GeP
Q21118848,Q18038277,encodes_GeP
Q21137718,Q18053989,encodes_GeP
Q21121020,Q18034342,encodes_GeP
Q21120569,Q18042149,encodes_GeP
Q21114683,Q4654841,encodes_GeP
Q21173921,Q18035576,encodes_GeP
Q21110979,Q18033115,encodes_GeP
Q21119930,Q18061264,encodes_GeP
Q27591948,Q20969992,encodes_GeP
Q21171751,Q17927056,encodes_GeP
Q21150066,Q18040618,encodes_GeP
Q21139009,Q18029171,encodes_GeP
Q21134516,Q18037064,encodes_GeP
Q21136700,Q18032460,encodes_GeP
Q21111482,Q18031941,encodes_GeP
Q21105014,Q18053428,encodes_GeP
Q21135390,Q18080775,encodes_GeP
Q21119517,Q18048114,encodes_GeP
Q21120191,Q18026524,encodes_GeP
Q21114633,Q18066109,encodes_GeP
Q21134321,Q18040074,encodes_GeP
Q21204168,Q18032994,encodes_GeP
Q27590683,Q18060564,encodes_GeP
Q21116391,Q18054633,encodes_GeP
Q21100846,Q18059428,encodes_GeP
Q21110216,Q18056630,encodes_GeP
Q21154929,Q20770797,encodes_GeP
Q21152309,Q17832572,encodes_GeP
Q21124058,Q15328137,encodes_GeP
Q21110661,Q18028830,encodes_GeP
Q21120086,Q18029537,encodes_GeP
Q21132921,Q18049380,encodes_GeP
Q21149691,Q18052562,encodes_GeP
Q21117356,Q15321582,encodes_GeP
Q21133106,Q18034626,encodes_GeP
Q21108145,Q18039259,encodes_GeP
Q21107477,Q18028763,encodes_GeP
Q21123647,Q18047738,encodes_GeP
Q21133289,Q18026730,encodes_GeP
Q21117239,Q18047558,encodes_GeP
Q21120701,Q18054204,encodes_GeP
Q21124773,Q18047340,encodes_GeP
Q21151827,Q18048050,encodes_GeP
Q21106505,Q18039756,encodes_GeP
Q4907664,Q18028636,encodes_GeP
Q21149418,Q15330556,encodes_GeP
Q21111133,Q18068102,encodes_GeP
Q21151131,Q18033079,encodes_GeP
Q21102012,Q18046811,encodes_GeP
Q4459745,Q18031767,encodes_GeP
Q21110005,Q5044069,encodes_GeP
Q21147390,Q18056339,encodes_GeP
Q21201725,Q18047772,encodes_GeP
Q21105208,Q18046682,encodes_GeP
Q21150439,Q18040258,encodes_GeP
Q21202202,Q18039721,encodes_GeP
Q21118598,Q18032349,encodes_GeP
Q27591542,Q18049036,encodes_GeP
Q21117704,Q18046539,encodes_GeP
Q21151150,Q18053564,encodes_GeP
Q21136719,Q18059861,encodes_GeP
Q21109230,Q18032524,encodes_GeP
Q21114616,Q18062536,encodes_GeP
Q21124227,Q17834057,encodes_GeP
Q21141094,Q18040019,encodes_GeP
Q21115787,Q18045847,encodes_GeP
Q21137716,Q14884995,encodes_GeP
Q21142846,Q18057273,encodes_GeP
Q21130608,Q18051810,encodes_GeP
Q21102152,Q18056379,encodes_GeP
Q21111502,Q18053936,encodes_GeP
Q21115798,Q18058473,encodes_GeP
Q21133372,Q14916168,encodes_GeP
Q21107284,Q17854539,encodes_GeP
Q21138706,Q18036958,encodes_GeP
Q21107517,Q18037179,encodes_GeP
Q21119085,Q18044573,encodes_GeP
Q21122681,Q18032627,encodes_GeP
Q22683572,Q18068800,encodes_GeP
Q21152287,Q18048950,encodes_GeP
Q21134342,Q18046498,encodes_GeP
Q21207874,Q18036167,encodes_GeP
Q21123016,Q18053453,encodes_GeP
Q21120385,Q18034859,encodes_GeP
Q21130423,Q18038254,encodes_GeP
Q4651796,Q18035851,encodes_GeP
Q21118986,Q18068491,encodes_GeP
Q21106717,Q18037182,encodes_GeP
Q21173208,Q18060705,encodes_GeP
Q21133101,Q18031040,encodes_GeP
Q21133232,Q18030937,encodes_GeP
Q21174360,Q18068576,encodes_GeP
Q1982330,Q14890615,encodes_GeP
Q21126788,Q18040375,encodes_GeP
Q21108140,Q5573601,encodes_GeP
Q6714959,Q18026642,encodes_GeP
Q21148588,Q14820911,encodes_GeP
Q7278470,Q18030248,encodes_GeP
Q21101441,Q18039782,encodes_GeP
Q21100694,Q18040045,encodes_GeP
Q27591402,Q18030050,encodes_GeP
Q3609382,Q18059488,encodes_GeP
Q21117656,Q18048035,encodes_GeP
Q21149791,Q18045832,encodes_GeP
Q27591828,Q18053866,encodes_GeP
Q5201323,Q15318729,encodes_GeP
Q27592538,Q18034585,encodes_GeP
Q21115749,Q17910350,encodes_GeP
Q21149777,Q18035059,encodes_GeP
Q288431,Q14864292,encodes_GeP
Q21201919,Q18046385,encodes_GeP
Q21134288,Q18048066,encodes_GeP
Q5514257,Q18033227,encodes_GeP
Q21110705,Q18041303,encodes_GeP
Q21119149,Q18033492,encodes_GeP
Q5019078,Q18026917,encodes_GeP
Q21118048,Q18054325,encodes_GeP
Q22676584,Q18053346,encodes_GeP
Q21117602,Q18069056,encodes_GeP
Q21140627,Q18037872,encodes_GeP
Q21130429,Q18075289,encodes_GeP
Q21106302,Q18033088,encodes_GeP
Q21119251,Q18037904,encodes_GeP
Q21101495,Q18042535,encodes_GeP
Q21133233,Q18037105,encodes_GeP
Q21173841,Q18025514,encodes_GeP
Q21142336,Q18040983,encodes_GeP
Q21105524,Q18052832,encodes_GeP
Q21119544,Q18047085,encodes_GeP
Q21144148,Q15322900,encodes_GeP
Q21123602,Q18030785,encodes_GeP
Q21123982,Q18027507,encodes_GeP
Q21119764,Q18042973,encodes_GeP
Q21123382,Q18048901,encodes_GeP
Q21114223,Q20771022,encodes_GeP
Q21117275,Q5198271,encodes_GeP
Q21104665,Q18031402,encodes_GeP
Q27592007,Q18038087,encodes_GeP
Q21119736,Q18035889,encodes_GeP
Q21118777,Q18056427,encodes_GeP
Q21130996,Q18046173,encodes_GeP
Q21100964,Q17855894,encodes_GeP
Q21113507,Q18038571,encodes_GeP
Q21137219,Q18041557,encodes_GeP
Q21113624,Q18056609,encodes_GeP
Q21157892,Q18057916,encodes_GeP
Q21141281,Q17709258,encodes_GeP
Q21150499,Q18053089,encodes_GeP
Q27591289,Q18065540,encodes_GeP
Q21150229,Q18061836,encodes_GeP
Q21119905,Q18045434,encodes_GeP
Q21112723,Q5008669,encodes_GeP
Q21174396,Q18041637,encodes_GeP
Q21134631,Q18033246,encodes_GeP
Q21109828,Q18053758,encodes_GeP
Q21130889,Q18031298,encodes_GeP
Q21096259,Q18035272,encodes_GeP
Q21138835,Q18053732,encodes_GeP
Q21135833,Q18048640,encodes_GeP
Q21110664,Q18049353,encodes_GeP
Q21117370,Q18034394,encodes_GeP
Q21135808,Q18055520,encodes_GeP
Q21108019,Q18034363,encodes_GeP
Q21141659,Q18041782,encodes_GeP
Q21138467,Q17861979,encodes_GeP
Q21123086,Q18037898,encodes_GeP
Q5205795,Q18046257,encodes_GeP
Q21123381,Q17857829,encodes_GeP
Q22677369,Q18051086,encodes_GeP
Q21152250,Q18042819,encodes_GeP
Q21108385,Q18047672,encodes_GeP
Q21101093,Q18030576,encodes_GeP
Q21139937,Q18041776,encodes_GeP
Q21150863,Q17849956,encodes_GeP
Q21108957,Q18047100,encodes_GeP
Q3874932,Q17832920,encodes_GeP
Q21148042,Q14819367,encodes_GeP
Q21139741,Q18046471,encodes_GeP
Q21122697,Q18044344,encodes_GeP
Q27590679,Q18049188,encodes_GeP
Q22677314,Q18031961,encodes_GeP
Q21138414,Q18032761,encodes_GeP
Q21201806,Q18033096,encodes_GeP
Q21482033,Q18053093,encodes_GeP
Q21134378,Q18251907,encodes_GeP
Q27591468,Q18047869,encodes_GeP
Q21113772,Q18052477,encodes_GeP
Q21110428,Q14872807,encodes_GeP
Q21118998,Q18053160,encodes_GeP
Q21108077,Q18042382,encodes_GeP
Q21137018,Q18051083,encodes_GeP
Q27592367,Q18029185,encodes_GeP
Q21172818,Q18033171,encodes_GeP
Q21122673,Q18075221,encodes_GeP
Q2657109,Q18031483,encodes_GeP
Q27592507,Q18059900,encodes_GeP
Q21123466,Q2989028,encodes_GeP
Q27590627,Q18028945,encodes_GeP
Q21121607,Q18035057,encodes_GeP
Q21112020,Q18037683,encodes_GeP
Q21112831,Q18056848,encodes_GeP
Q21174036,Q18026353,encodes_GeP
Q21106210,Q18053085,encodes_GeP
Q21102003,Q14905214,encodes_GeP
Q21151543,Q18038844,encodes_GeP
Q21140880,Q17907793,encodes_GeP
Q21125118,Q18054323,encodes_GeP
Q21157607,Q18045506,encodes_GeP
Q27591721,Q18050648,encodes_GeP
Q21112592,Q18061635,encodes_GeP
Q21127305,Q18032834,encodes_GeP
Q21117981,Q18037293,encodes_GeP
Q21111739,Q18040939,encodes_GeP
Q21113446,Q17825916,encodes_GeP
Q21140155,Q18058160,encodes_GeP
Q21120184,Q14905674,encodes_GeP
Q21174524,Q18053265,encodes_GeP
Q21120767,Q18034995,encodes_GeP
Q21151248,Q18034662,encodes_GeP
Q21130855,Q18035411,encodes_GeP
Q21125341,Q18036090,encodes_GeP
Q7953610,Q18034725,encodes_GeP
Q21122655,Q18033500,encodes_GeP
Q21108855,Q18040013,encodes_GeP
Q21116430,Q18047886,encodes_GeP
Q21114082,Q18045909,encodes_GeP
Q21096296,Q17913111,encodes_GeP
Q21127053,Q18055800,encodes_GeP
Q21108749,Q14916487,encodes_GeP
Q21172303,Q18035187,encodes_GeP
Q21125086,Q18030472,encodes_GeP
Q21135235,Q18033864,encodes_GeP
Q21145934,Q18029148,encodes_GeP
Q424716,Q18042954,encodes_GeP
Q21139575,Q18048394,encodes_GeP
Q21121128,Q18047492,encodes_GeP
Q21116921,Q14904154,encodes_GeP
Q21117638,Q18030365,encodes_GeP
Q426626,Q18035514,encodes_GeP
Q21118916,Q18040034,encodes_GeP
Q21130959,Q15311448,encodes_GeP
Q27592012,Q14877161,encodes_GeP
Q21105835,Q18031625,encodes_GeP
Q21124980,Q18038724,encodes_GeP
Q21133300,Q18045932,encodes_GeP
Q21137143,Q18042344,encodes_GeP
Q21121080,Q14886491,encodes_GeP
Q27591998,Q14906123,encodes_GeP
Q21135112,Q17854263,encodes_GeP
Q21118871,Q18047677,encodes_GeP
Q27591766,Q6718309,encodes_GeP
Q21148700,Q18039663,encodes_GeP
Q21133110,Q18037278,encodes_GeP
Q21150263,Q17917742,encodes_GeP
Q27591820,Q14905392,encodes_GeP
Q21122201,Q18044677,encodes_GeP
Q21106926,Q5470358,encodes_GeP
Q21132842,Q18045404,encodes_GeP
Q21109421,Q18026898,encodes_GeP
Q21136299,Q18033715,encodes_GeP
Q21126830,Q18037106,encodes_GeP
Q21135896,Q5023908,encodes_GeP
Q21115980,Q18045342,encodes_GeP
Q21204089,Q18041253,encodes_GeP
Q21108330,Q18032849,encodes_GeP
Q21208330,Q18055711,encodes_GeP
Q21108994,Q18050761,encodes_GeP
Q21149848,Q18045733,encodes_GeP
Q21143124,Q18080433,encodes_GeP
Q21122006,Q18041707,encodes_GeP
Q21108863,Q18042036,encodes_GeP
Q27591416,Q18039630,encodes_GeP
Q21100646,Q18048109,encodes_GeP
Q21101564,Q17709299,encodes_GeP
Q22675913,Q18047899,encodes_GeP
Q21172655,Q18053120,encodes_GeP
Q21149004,Q18040594,encodes_GeP
Q27592637,Q18028151,encodes_GeP
Q21124003,Q18047352,encodes_GeP
Q21136064,Q18053217,encodes_GeP
Q21142140,Q18037123,encodes_GeP
Q21137515,Q18045671,encodes_GeP
Q21146169,Q15312697,encodes_GeP
Q21173744,Q18035074,encodes_GeP
Q4377404,Q18041330,encodes_GeP
Q21124205,Q6393614,encodes_GeP
Q21139619,Q15323059,encodes_GeP
Q21174380,Q18041589,encodes_GeP
Q21105721,Q18029245,encodes_GeP
Q21120320,Q14912139,encodes_GeP
Q21115801,Q18061558,encodes_GeP
Q7390819,Q18048448,encodes_GeP
Q21103098,Q18057342,encodes_GeP
Q21121049,Q18080274,encodes_GeP
Q21116573,Q18040376,encodes_GeP
Q21122847,Q18046661,encodes_GeP
Q21151810,Q18042596,encodes_GeP
Q21150420,Q18055840,encodes_GeP
Q21119419,Q18042746,encodes_GeP
Q21124311,Q18068755,encodes_GeP
Q21150903,Q17916082,encodes_GeP
Q21107576,Q18040224,encodes_GeP
Q21119474,Q18052750,encodes_GeP
Q21123008,Q18053013,encodes_GeP
Q21136545,Q18037094,encodes_GeP
Q21139021,Q18075260,encodes_GeP
Q21122661,Q18035144,encodes_GeP
Q21102612,Q18030414,encodes_GeP
Q7169506,Q18038308,encodes_GeP
Q21150539,Q15997276,encodes_GeP
Q21133113,Q7394760,encodes_GeP
Q21123095,Q17861530,encodes_GeP
Q21109381,Q18040609,encodes_GeP
Q21142057,Q18034948,encodes_GeP
Q21133490,Q14860476,encodes_GeP
Q21127042,Q18047409,encodes_GeP
Q4763281,Q18040550,encodes_GeP
Q21151784,Q18053492,encodes_GeP
Q27591326,Q18052559,encodes_GeP
Q21141127,Q18061655,encodes_GeP
Q21117060,Q18041721,encodes_GeP
Q21134817,Q18046459,encodes_GeP
Q21107984,Q18029839,encodes_GeP
Q5052488,Q17909260,encodes_GeP
Q27592534,Q18031023,encodes_GeP
Q21139968,Q18045089,encodes_GeP
Q21140511,Q18045521,encodes_GeP
Q5052480,Q18046233,encodes_GeP
Q21136209,Q18030931,encodes_GeP
Q27590844,Q18039751,encodes_GeP
Q21110604,Q18069568,encodes_GeP
Q21139161,Q18041458,encodes_GeP
Q27591897,Q18047876,encodes_GeP
Q21105704,Q18057097,encodes_GeP
Q21149392,Q1521757,encodes_GeP
Q21207617,Q18039712,encodes_GeP
Q21123376,Q18050996,encodes_GeP
Q21120796,Q18045553,encodes_GeP
Q21118999,Q18049572,encodes_GeP
Q21124771,Q18049633,encodes_GeP
Q21124935,Q18028783,encodes_GeP
Q21119507,Q18075028,encodes_GeP
Q21116639,Q18031788,encodes_GeP
Q21145430,Q18029747,encodes_GeP
Q21101828,Q18028572,encodes_GeP
Q21100898,Q18049116,encodes_GeP
Q21140748,Q18025777,encodes_GeP
Q21125280,Q18045810,encodes_GeP
Q21139705,Q18061026,encodes_GeP
Q21107843,Q18041025,encodes_GeP
Q21110901,Q18053212,encodes_GeP
Q21117480,Q18039631,encodes_GeP
Q5513080,Q15313986,encodes_GeP
Q21122454,Q18080374,encodes_GeP
Q21111171,Q18037024,encodes_GeP
Q21103300,Q18044482,encodes_GeP
Q812784,Q18045848,encodes_GeP
Q21422902,Q18036726,encodes_GeP
Q21117694,Q18046664,encodes_GeP
Q21105685,Q18033512,encodes_GeP
Q21141315,Q18034371,encodes_GeP
Q21107182,Q18049827,encodes_GeP
Q21105437,Q14903784,encodes_GeP
Q21150125,Q18050701,encodes_GeP
Q21150875,Q18048768,encodes_GeP
Q21100920,Q18054420,encodes_GeP
Q21151965,Q18069102,encodes_GeP
Q21116558,Q18035155,encodes_GeP
Q21148679,Q18036159,encodes_GeP
Q21140500,Q18030995,encodes_GeP
Q21135051,Q18058292,encodes_GeP
Q21112522,Q18049703,encodes_GeP
Q21173365,Q18048524,encodes_GeP
Q27591648,Q18063456,encodes_GeP
Q21111109,Q18035157,encodes_GeP
Q21121339,Q18032366,encodes_GeP
Q21480999,Q18040103,encodes_GeP
Q8072296,Q18036723,encodes_GeP
Q22676698,Q18040512,encodes_GeP
Q419389,Q18029479,encodes_GeP
Q426194,Q18059258,encodes_GeP
Q21105237,Q18042639,encodes_GeP
Q27592216,Q18039831,encodes_GeP
Q21106257,Q15329434,encodes_GeP
Q21152375,Q18050858,encodes_GeP
Q21140085,Q18061003,encodes_GeP
Q21147102,Q18026754,encodes_GeP
Q27592312,Q5381411,encodes_GeP
Q21102477,Q18033946,encodes_GeP
Q27592378,Q18047032,encodes_GeP
Q21135283,Q18038195,encodes_GeP
Q21149629,Q18059900,encodes_GeP
Q21100611,Q18049255,encodes_GeP
Q27591437,Q18036490,encodes_GeP
Q21201628,Q18059484,encodes_GeP
Q21097240,Q18049411,encodes_GeP
Q21150431,Q18037888,encodes_GeP
Q21116351,Q18036475,encodes_GeP
Q21112602,Q18046334,encodes_GeP
Q27592376,Q18030648,encodes_GeP
Q21173586,Q18042340,encodes_GeP
Q21133376,Q18030370,encodes_GeP
Q21105417,Q14914217,encodes_GeP
Q21120548,Q18045587,encodes_GeP
Q21123507,Q18034537,encodes_GeP
Q21134664,Q18032663,encodes_GeP
Q21137550,Q18029931,encodes_GeP
Q21121561,Q18030412,encodes_GeP
Q4641659,Q17861750,encodes_GeP
Q21108605,Q18039777,encodes_GeP
Q27591075,Q18080380,encodes_GeP
Q21110111,Q18252301,encodes_GeP
Q21107913,Q18040019,encodes_GeP
Q21124054,Q18046835,encodes_GeP
Q21148456,Q18041896,encodes_GeP
Q21132105,Q18053305,encodes_GeP
Q21135409,Q18054519,encodes_GeP
Q21108757,Q18041640,encodes_GeP
Q27591918,Q18052026,encodes_GeP
Q21109659,Q18054299,encodes_GeP
Q27591767,Q18040951,encodes_GeP
Q21113980,Q18047443,encodes_GeP
Q21172612,Q14860778,encodes_GeP
Q21116910,Q18042937,encodes_GeP
Q21110217,Q18032532,encodes_GeP
Q21101465,Q18048527,encodes_GeP
Q21122707,Q17855945,encodes_GeP
Q21110924,Q14907732,encodes_GeP
Q21122520,Q18046546,encodes_GeP
Q21134486,Q18042708,encodes_GeP
Q21123973,Q18040173,encodes_GeP
Q21101487,Q18035285,encodes_GeP
Q21149638,Q18033337,encodes_GeP
Q21131220,Q18035537,encodes_GeP
Q21114269,Q18027947,encodes_GeP
Q21123837,Q14897851,encodes_GeP
Q21171745,Q18053066,encodes_GeP
Q21137544,Q18048443,encodes_GeP
Q21139870,Q18042032,encodes_GeP
Q21107836,Q18030207,encodes_GeP
Q798252,Q15314615,encodes_GeP
Q21111926,Q18031054,encodes_GeP
Q21149728,Q18030615,encodes_GeP
Q21122946,Q18054047,encodes_GeP
Q21110522,Q18045560,encodes_GeP
Q21120115,Q14820612,encodes_GeP
Q21101346,Q18075287,encodes_GeP
Q21145871,Q15323274,encodes_GeP
Q21123080,Q18028468,encodes_GeP
Q21136967,Q18030620,encodes_GeP
Q21135878,Q18045862,encodes_GeP
Q21134761,Q18028978,encodes_GeP
Q21109904,Q18032497,encodes_GeP
Q21101378,Q18061116,encodes_GeP
Q21133703,Q18035594,encodes_GeP
Q21101459,Q18053210,encodes_GeP
Q21117370,Q18053743,encodes_GeP
Q21151482,Q18057741,encodes_GeP
Q21109947,Q18028801,encodes_GeP
Q21096343,Q18061722,encodes_GeP
Q21151837,Q18035474,encodes_GeP
Q27590695,Q17916077,encodes_GeP
Q17147662,Q18026793,encodes_GeP
Q21111126,Q17912672,encodes_GeP
Q21120813,Q18030769,encodes_GeP
Q27591157,Q18250901,encodes_GeP
Q27591479,Q17831738,encodes_GeP
Q27590782,Q18030116,encodes_GeP
Q21136737,Q18044331,encodes_GeP
Q21123920,Q18031005,encodes_GeP
Q21120309,Q18032235,encodes_GeP
Q21114083,Q20764773,encodes_GeP
Q21124705,Q5099366,encodes_GeP
Q21100955,Q18059367,encodes_GeP
Q21108714,Q18032277,encodes_GeP
Q21207964,Q18042252,encodes_GeP
Q21127284,Q18026917,encodes_GeP
Q21117506,Q18038598,encodes_GeP
Q21126808,Q18060425,encodes_GeP
Q27591197,Q18028067,encodes_GeP
Q21112859,Q18042318,encodes_GeP
Q21108628,Q17909131,encodes_GeP
Q21136349,Q18041750,encodes_GeP
Q1634046,Q18042007,encodes_GeP
Q21117738,Q18035383,encodes_GeP
Q21145205,Q17856033,encodes_GeP
Q21104892,Q18053177,encodes_GeP
Q27591622,Q18031715,encodes_GeP
Q21245839,Q18047097,encodes_GeP
Q21112088,Q18058302,encodes_GeP
Q21120953,Q18067962,encodes_GeP
Q21101452,Q18037819,encodes_GeP
Q21113610,Q18034554,encodes_GeP
Q21425642,Q24288864,encodes_GeP
Q21143958,Q18040010,encodes_GeP
Q21119225,Q20770797,encodes_GeP
Q21121515,Q18030550,encodes_GeP
Q21126174,Q18068704,encodes_GeP
Q21120978,Q18048410,encodes_GeP
Q21117117,Q18041236,encodes_GeP
Q21138970,Q18031354,encodes_GeP
Q21151898,Q18031775,encodes_GeP
Q21130664,Q18047536,encodes_GeP
Q27592124,Q17907834,encodes_GeP
Q21132570,Q18027918,encodes_GeP
Q21125168,Q18039808,encodes_GeP
Q21120910,Q18039850,encodes_GeP
Q21158882,Q18058077,encodes_GeP
Q21104615,Q18049493,encodes_GeP
Q21109983,Q18049133,encodes_GeP
Q21142102,Q18049642,encodes_GeP
Q21109487,Q18028260,encodes_GeP
Q27591896,Q18040461,encodes_GeP
Q21131512,Q18043066,encodes_GeP
Q21124364,Q18049543,encodes_GeP
Q21123046,Q18040132,encodes_GeP
Q21124066,Q18061225,encodes_GeP
Q21134883,Q18040037,encodes_GeP
Q21122125,Q18036659,encodes_GeP
Q21103072,Q18026154,encodes_GeP
Q21123433,Q18053686,encodes_GeP
Q27590976,Q17861978,encodes_GeP
Q21123386,Q20770797,encodes_GeP
Q21130505,Q18046527,encodes_GeP
Q21131715,Q18048790,encodes_GeP
Q21150533,Q18058941,encodes_GeP
Q22677149,Q18058026,encodes_GeP
Q21113595,Q18030743,encodes_GeP
Q21130440,Q18032435,encodes_GeP
Q21141617,Q14888579,encodes_GeP
Q21117786,Q18051101,encodes_GeP
Q21151516,Q18039671,encodes_GeP
Q21133971,Q18040222,encodes_GeP
Q21105749,Q18037753,encodes_GeP
Q21122279,Q18054498,encodes_GeP
Q21138875,Q18028363,encodes_GeP
Q21122244,Q18034998,encodes_GeP
Q21123333,Q18035831,encodes_GeP
Q21103146,Q18026222,encodes_GeP
Q21113901,Q18048715,encodes_GeP
Q21121303,Q18033786,encodes_GeP
Q21125599,Q17927986,encodes_GeP
Q21108858,Q18055578,encodes_GeP
Q22677530,Q18045769,encodes_GeP
Q21101441,Q18034675,encodes_GeP
Q21105547,Q18036609,encodes_GeP
Q27591737,Q18030941,encodes_GeP
Q21123827,Q18031673,encodes_GeP
Q21106096,Q18049427,encodes_GeP
Q21137267,Q18029881,encodes_GeP
Q21124370,Q18034648,encodes_GeP
Q21133818,Q4653545,encodes_GeP
Q21105218,Q18051459,encodes_GeP
Q21139814,Q18028296,encodes_GeP
Q21204412,Q18034587,encodes_GeP
Q21110344,Q18037617,encodes_GeP
Q27591481,Q18056095,encodes_GeP
Q27591191,Q18048864,encodes_GeP
Q21117384,Q18059477,encodes_GeP
Q21117547,Q14877233,encodes_GeP
Q21119825,Q18036670,encodes_GeP
Q21132714,Q18036630,encodes_GeP
Q21119208,Q5009835,encodes_GeP
Q21122820,Q18037150,encodes_GeP
Q21109619,Q18035106,encodes_GeP
Q21174386,Q18030865,encodes_GeP
Q419553,Q18053705,encodes_GeP
Q22683587,Q18051975,encodes_GeP
Q21113893,Q18039043,encodes_GeP
Q21107407,Q18047939,encodes_GeP
Q27591279,Q18051131,encodes_GeP
Q21113490,Q18030708,encodes_GeP
Q27592575,Q17914023,encodes_GeP
Q21139974,Q18035992,encodes_GeP
Q21113233,Q18047186,encodes_GeP
Q21116740,Q18038808,encodes_GeP
Q2034004,Q18046340,encodes_GeP
Q21117113,Q6718324,encodes_GeP
Q21102229,Q18046458,encodes_GeP
Q21145603,Q18039925,encodes_GeP
Q21133566,Q17862011,encodes_GeP
Q21144383,Q18037705,encodes_GeP
Q21115577,Q18027293,encodes_GeP
Q11071131,Q18045618,encodes_GeP
Q21133242,Q18047044,encodes_GeP
Q21207623,Q18046248,encodes_GeP
Q21136384,Q18034318,encodes_GeP
Q21133345,Q18030555,encodes_GeP
Q21105121,Q18033949,encodes_GeP
Q21108582,Q18049468,encodes_GeP
Q21118581,Q18034691,encodes_GeP
Q6917578,Q18037333,encodes_GeP
Q21124482,Q18039921,encodes_GeP
Q21173291,Q18046033,encodes_GeP
Q21137389,Q18030765,encodes_GeP
Q27592064,Q17927711,encodes_GeP
Q21106803,Q14908233,encodes_GeP
Q21101026,Q18036972,encodes_GeP
Q21149753,Q14903102,encodes_GeP
Q21152319,Q18034905,encodes_GeP
Q21122142,Q18048701,encodes_GeP
Q21120517,Q18297702,encodes_GeP
Q21114392,Q18045984,encodes_GeP
Q21137452,Q18054863,encodes_GeP
Q21117885,Q18050700,encodes_GeP
Q21106585,Q18033829,encodes_GeP
Q21100875,Q18054304,encodes_GeP
Q21101890,Q18066107,encodes_GeP
Q21133344,Q20764274,encodes_GeP
Q21117136,Q18028769,encodes_GeP
Q5014947,Q18045227,encodes_GeP
Q21110465,Q18032412,encodes_GeP
Q21110607,Q18269617,encodes_GeP
Q21132797,Q18039883,encodes_GeP
Q21122237,Q18027942,encodes_GeP
Q21102176,Q18055581,encodes_GeP
Q21133313,Q18029861,encodes_GeP
Q21108986,Q18035151,encodes_GeP
Q21114917,Q14911607,encodes_GeP
Q21137595,Q18028926,encodes_GeP
Q21100769,Q18065898,encodes_GeP
